"ID","EstablishmentID","CountyID","RCode","RCodeDesc","EstType","PremiseName","PermiseStreetNo","PremiseStreet","PremiseExtraAddrLine","PremiseCity","PremiseState","PremiseZip","InspectionIntervalDays","IsPayFee","IsStateOwned","Status","WaterProvider","SewageProvider","IsBonded","RenewalStatus","PermitPrinted","Language","RiskType","MenuType","IsCaterer","IsDriveThru","IsTrucksOnly","Area","MailAppIDDesc","MailPermitIDDesc","HoursOfOperation","DaysOfOperation","MonthsOfOperation","opening_date","renewal_sent_date","renewal_received_date","permit_print_date","permit_expiration_date","next_inspection_date","bond_expiration_date","Quantity1","Quantity1Unit","Quantity2","Quantity2Units","latitude","longitude","comments","TotalFeeAmt","PermitFeeAmt","InspectionFeeAmt","VarianceGranted","FollowUpDate"
"4460","100306","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE COMMISSARY","RED'S CORNER COMMISSARY","1812","W MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40203","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","2016-06-30 00:00:00","2017-10-16 00:00:00","2017-11-02 15:11:52","2017-11-02 00:00:00","2018-12-31 00:00:00","2018-12-09 00:00:00","","1","SEATS","","N/A","38.2532000","-85.7817000","","160.00","100.00","60.00","",""
"4461","100307","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","PICNIC","11505","PARK RD","","LOUISVILLE","KY","40223","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","BILLING","","","","2016-07-01 00:00:00","2017-10-16 00:00:00","2017-12-12 10:52:09","2017-12-12 00:00:00","2018-12-31 00:00:00","2018-11-27 00:00:00","","100","SEATS","","N/A","38.2657000","-85.5410000","","225.00","100.00","125.00","",""
"4462","100308","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","FIX COFFEEHOUSE","10616","MEETING ST","","PROSPECT","KY","40059","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-01 00:00:00","2017-10-16 00:00:00","2017-11-20 10:35:23","2017-11-20 00:00:00","2018-12-31 00:00:00","2018-10-13 00:00:00","","30","SEATS","","N/A","38.3235000","-85.5661000","","200.00","100.00","100.00","",""
"4463","100311","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,000 SQ FT OR LESS","HOLIDAY INN EXPRESS NEWBURG HOSPITALITY","1921","BISHOP LN","","LOUISVILLE","KY","40218","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-05 00:00:00","2017-10-16 00:00:00","2018-01-24 14:11:12","2018-01-24 00:00:00","2018-12-31 00:00:00","2018-08-26 00:00:00","","55","SEATS","100","SQ FEET","38.2021000","-85.4110000","","300.00","175.00","125.00","",""
"4464","100312","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","NANA'S IMAGINATION STATION LLC","828","BROOKLINE AVE","","LOUISVILLE","KY","40215","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-06-28 00:00:00","2017-10-16 00:00:00","2017-11-27 15:39:55","2017-11-27 00:00:00","2018-12-31 00:00:00","2018-07-30 00:00:00","","49","SEATS","","N/A","38.1754000","-85.7764000","","200.00","100.00","100.00","",""
"4465","100313","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","FOREST HILLS COMMONS LIVING CENTER","9107","TAYLORSVILLE RD","","LOUISVILLE","KY","40299","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-06-28 00:00:00","2017-10-16 00:00:00","2017-11-06 14:32:22","2017-11-06 00:00:00","2018-12-31 00:00:00","2018-08-01 00:00:00","","85","SEATS","","N/A","38.2137000","-85.5878000","","225.00","100.00","125.00","","2018-03-02 00:00:00"
"4466","100315","56","605","FOOD SERVICE ESTABLISHMENT","CATERERS","MAMA'S","1812","W MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40203","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","YES","NO","","","BILLING","OWNER","","","","2016-06-30 00:00:00","2017-10-16 00:00:00","2018-01-16 17:18:40","2018-01-16 00:00:00","2018-12-31 00:00:00","2018-11-19 00:00:00","","0","SEATS","","N/A","38.2532000","-85.7817000","","210.00","100.00","110.00","",""
"4467","100317","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","MOD PIZZA","3085","BRECKENRIDGE LN","","LOUISVILLE","KY","40220","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-06 00:00:00","2017-10-16 00:00:00","2018-02-26 15:40:46","2018-02-26 00:00:00","2018-12-31 00:00:00","2018-12-15 00:00:00","","88","SEATS","","N/A","38.2150000","-85.6273000","","225.00","100.00","125.00","","2017-09-02 00:00:00"
"4468","100347","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","502 BAR & BISTRO","10401","MEETING ST","","PROSPECT","KY","40059","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","YES","NO","","","BILLING","PREMISE","","","","2016-07-08 00:00:00","2017-10-16 00:00:00","2017-11-13 15:28:37","2017-11-13 00:00:00","2018-12-31 00:00:00","2018-07-09 00:00:00","","190","SEATS","","N/A","38.3218000","-85.5649000","","360.00","100.00","260.00","",""
"4469","100348","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,000 SQ FT OR LESS","CIENFUEGUERA FOOD MARKET","1937","LOWER HUNTERS TRACE","","LOUISVILLE","KY","40216","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","BILLING","","","","2016-07-07 00:00:00","2017-10-16 00:00:00","2017-12-19 15:40:33","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-08-06 00:00:00","","1","SEATS","3200","SQ FEET","38.1573000","-85.8420000","","285.00","225.00","60.00","",""
"4470","100349","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","MELLWOOD TAVERN","1801","BROWNSBORO RD","","LOUISVILLE","KY","40206","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-07 00:00:00","2017-10-16 00:00:00","2017-11-02 15:19:00","2017-11-02 00:00:00","2018-12-31 00:00:00","2018-09-01 00:00:00","","95","SEATS","","N/A","38.2603000","-85.7165000","**open 3pm M-F","225.00","100.00","125.00","",""
"4471","100350","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","CHINA STAR","291","N HUBBARDS LN","","LOUISVILLE","KY","40207","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-07 00:00:00","2017-10-16 00:00:00","2017-11-21 13:08:42","2017-11-21 00:00:00","2018-12-31 00:00:00","2018-08-25 00:00:00","","30","SEATS","","N/A","38.2587000","-85.6367000","","200.00","100.00","100.00","",""
"4472","100351","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","STARBUCKS","600","TERMINAL DR","","LOUISVILLE","KY","40209","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","BILLING","","","","2016-07-08 00:00:00","2017-10-16 00:00:00","2017-12-13 10:11:03","2017-12-13 00:00:00","2018-12-31 00:00:00","2018-08-29 00:00:00","","12","SEATS","","N/A","38.1844000","-85.7406000","","160.00","100.00","60.00","",""
"4473","100352","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","SMOOTHIE KING #716","3925","SHELBYVILLE RD","","LOUISVILLE","KY","40207","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-12 00:00:00","2017-10-16 00:00:00","2017-12-26 12:16:58","2017-12-26 00:00:00","2018-12-31 00:00:00","2018-08-18 00:00:00","","1","SEATS","","N/A","38.2531000","-85.6545000","","160.00","100.00","60.00","",""
"4474","100360","56","695","SWIMMING AREA","SWIMMING POOL","800 TOWER CITY APTS","800","S 4TH ST","","LOUISVILLE","KY","40203","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","AREA 2","BILLING","OWNER","","","","2017-05-10 00:00:00","2018-02-28 00:00:00","2018-04-16 12:55:13","2018-04-16 00:00:00","2019-04-30 00:00:00","2018-12-04 00:00:00","","3325","GALLONS","187","FEET","38.2442700","-85.7592500","","162.00","75.00","87.00","",""
"4475","100408","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","PEARL","1151","GOSS AVE","","LOUISVILLE","KY","40217","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-12 00:00:00","2017-10-16 00:00:00","2017-11-03 14:13:53","2017-11-03 00:00:00","2018-12-31 00:00:00","2018-12-15 00:00:00","","80","SEATS","","N/A","38.2265000","-85.7342000","","225.00","100.00","125.00","",""
"4476","100422","56","603","RESTRICTED FOOD CONCESSIONS","MOBILE RESTRICTED CONCESSION","VANS GOURMET HOTS","","MOBILE RESTRICTED","","LOUISVILLE","KY","40202","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","OWNER","","","","","2017-10-16 00:00:00","2017-11-13 14:42:15","2017-11-13 00:00:00","2018-12-31 00:00:00","","","","N/A","","N/A","38.1961000","-85.5773000","","100.00","100.00",".00","",""
"4477","100425","56","634","TATTOO STUDIO","TATTOO STUDIO","ACADEMY OF INTRADERMAL COSMETICS","3900","SHELBYVILLE RD SUITE 6","","LOUISVILLE","KY","40207","180","YES","","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","OWNER","OWNER","","","","2016-07-18 00:00:00","2018-05-31 00:00:00","2018-06-19 10:54:47","2018-06-19 00:00:00","2019-07-22 00:00:00","2018-05-27 00:00:00","","","N/A","","N/A",".0000000",".0000000","","100.00",".00","100.00","",""
"4478","100430","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","ANGILO'S PIZZA","1725","BERRY BLVD","","LOUISVILLE","KY","40215","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","2016-07-12 00:00:00","2017-10-16 00:00:00","2017-12-27 12:31:04","2017-12-27 00:00:00","2018-12-31 00:00:00","2018-10-07 00:00:00","","150","SEATS","","N/A","38.1969000","-85.7947000","","250.00","100.00","150.00","",""
"4479","100431","56","634","TATTOO STUDIO","TATTOO STUDIO","DORK TATTOO PARLOUR","423","WEST CHESTNUT ST.","","LOUISVILLE","KY","40202","180","YES","","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","OWNER","OWNER","","","","2016-07-20 00:00:00","2018-05-31 00:00:00","2017-07-31 15:31:01","2017-07-31 00:00:00","2018-07-22 00:00:00","2018-08-13 00:00:00","","","N/A","","N/A","38.1500000","-85.4500000","","100.00",".00","100.00","",""
"4480","100432","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","HOPCAT","1064","BARDSTOWN RD","","LOUISVILLE","KY","40204","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","2016-07-19 00:00:00","2017-10-16 00:00:00","2017-12-12 08:24:24","2017-12-12 00:00:00","2018-12-31 00:00:00","2018-11-06 00:00:00","","404","SEATS","","N/A","38.2384000","-85.7217000","","275.00","100.00","175.00","",""
"4481","100433","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","SUPERCHEFS","1702","BARDSTOWN RD","","LOUISVILLE","KY","40205","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","2016-07-12 00:00:00","2018-01-16 07:16:51","2018-02-07 08:20:09","2018-02-07 00:00:00","2018-12-31 00:00:00","2018-11-04 00:00:00","","85","SEATS","","N/A","38.2299000","-85.7036000","","225.00","100.00","125.00","",""
"4482","100440","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","MCDONALD'S #4924","3100","POPLAR LEVEL RD","","LOUISVILLE","KY","40219","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","YES","","","BILLING","OWNER","","","","2016-07-11 00:00:00","2017-10-16 00:00:00","2017-12-19 00:00:00","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-12-10 00:00:00","","60","SEATS","","N/A","38.2115000","-85.7209000","","350.00","100.00","250.00","","2016-09-19 00:00:00"
"4483","100441","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","MCDONALD'S","2961","BRECKENRIDGE LN","","LOUISVILLE","KY","40220","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","YES","","","BILLING","OWNER","","","","2016-07-12 00:00:00","2017-10-16 00:00:00","2017-12-19 00:00:00","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-09-05 00:00:00","","85","SEATS","","N/A","38.2191000","-85.6288000","","350.00","100.00","250.00","",""
"4484","100442","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","MCDONALD'S","2209","TAYLORSVILLE RD","","LOUISVILLE","KY","40205","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","YES","","","BILLING","OWNER","","","","2016-07-19 00:00:00","2017-10-16 00:00:00","2017-12-19 00:00:00","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-11-04 00:00:00","","60","SEATS","","N/A","38.2235000","-85.6846000","","350.00","100.00","250.00","",""
"4485","100443","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","MCDONALD'S","998","BRECKENRIDGE LN","","LOUISVILLE","KY","40207","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","YES","","","BILLING","OWNER","","","","2016-07-12 00:00:00","2017-10-16 00:00:00","2017-12-19 15:18:17","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-10-16 00:00:00","","80","SEATS","","N/A","38.2309000","-85.6406000","","350.00","100.00","250.00","",""
"4486","100444","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","MCDONALD'S #38","9901","ORMSBY STATION RD","","LOUISVILLE","KY","40223","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","YES","","","BILLING","OWNER","","","","2016-07-12 00:00:00","2017-10-16 00:00:00","2017-12-19 15:17:23","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-08-01 00:00:00","","78","SEATS","","N/A","38.2640000","-85.5684000","","350.00","100.00","250.00","",""
"4487","100447","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","LOUVINO TWO","11400","MAIN ST","","LOUISVILLE","KY","40243","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-13 00:00:00","2017-10-16 00:00:00","2017-11-06 15:06:32","2017-11-06 00:00:00","2018-12-31 00:00:00","2018-12-05 00:00:00","","140","SEATS","","N/A","38.2436000","-85.5449000","","250.00","100.00","150.00","",""
"4488","100450","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","BELL'S CAFE","2000","NELSON MILLER PKWY","","LOUISVILLE","KY","40222","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-19 00:00:00","2017-10-16 00:00:00","2018-01-16 17:15:05","2018-01-16 00:00:00","2018-12-31 00:00:00","2018-09-12 00:00:00","","12","SEATS","","N/A","38.2718000","-85.5101000","","160.00","100.00","60.00","",""
"4489","100459","56","610","RETAIL FOOD STORES","PRE-PACKAGED RETAIL","MOR'S INTERNATIONAL GROCERY","3927","BARDSTOWN RD","","LOUISVILLE","KY","40218","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","PREMISE","","","","2016-07-20 00:00:00","2017-10-16 00:00:00","2017-11-06 08:43:45","2017-11-06 00:00:00","2018-12-31 00:00:00","2018-07-19 00:00:00","","","N/A","1500","SQ FEET","38.1948000","-85.6513000","ALSO SEE PERMIT 93807","125.00","125.00",".00","","2016-08-22 00:00:00"
"4490","100462","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","HIGHLAND MORNING ST. MATTHEWS","111","ST. MATTHEWS AVE","","LOUISVILLE","KY","40207","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-21 00:00:00","2017-10-16 00:00:00","2017-11-20 10:44:48","2017-11-20 00:00:00","2018-12-31 00:00:00","2018-08-18 00:00:00","","54","SEATS","","N/A","38.2530000","-85.6523000","","225.00","100.00","125.00","",""
"4491","100479","56","635","SCHOOLS","SCHOOLS","NORTON COMMONS ELEMENTARY","10941","KINGS CROWN DR","","PROSPECT","KY","40059","180","NO","","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","BILLING","","","","2016-07-26 00:00:00","","","","2018-12-31 00:00:00","2018-09-18 00:00:00","","","N/A","","N/A",".0000000",".0000000","",".00",".00",".00","",""
"4492","100487","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","BEAN","1138","GOSS AVE","","LOUISVILLE","KY","40217","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","2016-07-21 00:00:00","2017-10-16 00:00:00","2017-11-28 11:39:50","2017-11-28 00:00:00","2018-12-31 00:00:00","2018-11-20 00:00:00","","46","SEATS","","N/A","38.2258000","-85.7336000","","200.00","100.00","100.00","",""
"4493","100510","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","PANERA BREAD #1849","6900","DIXIE HWY","","LOUISVILLE","KY","40258","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","YES","","","BILLING","OWNER","","","","2016-07-25 00:00:00","2017-10-16 00:00:00","2017-11-14 11:32:20","2017-11-14 00:00:00","2018-12-31 00:00:00","2018-09-16 00:00:00","","162","SEATS","","N/A","38.1505000","-85.8377000","","375.00","100.00","275.00","",""
"4494","100515","56","605","FOOD SERVICE ESTABLISHMENT","SCHOOL CAFETERIA OR FOOD SERVICE","NORTON COMMONS ELEMENTARY","10941","KINGS CROWN DR","","PROSPECT","KY","40059","180","NO","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","2016-07-26 00:00:00","","","","2018-12-31 00:00:00","2018-08-08 00:00:00","","325","SEATS","","N/A","38.3281000","-85.5641000","","275.00","100.00","175.00","",""
"4495","100520","56","695","SWIMMING AREA","SWIMMING POOL","AVALON SPRINGS","7935","ZELMA FIELDS AVE","","LOUISVILLE","KY","40228","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","OWNER","","","","","2018-02-28 00:00:00","2018-03-27 15:44:14","2018-03-27 00:00:00","2019-04-30 00:00:00","2018-11-25 00:00:00","","24450","GALLONS","840","FEET","38.1312800","-85.6146000","","162.00","75.00","87.00","",""
"4496","100524","56","610","RETAIL FOOD STORES","PRE-PACKAGED RETAIL","AMINA FOOD MARKET","1100","DIXIE HWY","","LOUISVILLE","KY","40210","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","OWNER","","","","2016-07-26 00:00:00","2017-10-16 00:00:00","2017-12-07 00:00:00","2017-12-07 00:00:00","2018-12-31 00:00:00","2018-08-11 00:00:00","","","N/A","1000","SQ FEET","38.2398000","-85.7862000","","75.00","75.00",".00","",""
"4497","100525","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","CACTUS JACKS","3640","TAYLOR BLVD","","LOUISVILLE","KY","40215","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","2016-07-26 00:00:00","2017-10-16 00:00:00","2018-02-13 10:25:51","2018-02-13 00:00:00","2018-12-31 00:00:00","2019-01-01 00:00:00","","45","SEATS","","N/A","38.1925000","-85.7837000","","200.00","100.00","100.00","","2017-07-12 00:00:00"
"4498","100526","56","607","RETAIL/FOOD ESTABLISHMENT","RETAIL-FOOD  10,000 SQ FT OR LESS","MACARON BAR","707","E MARKET ST","","LOUISVILLE","KY","40202","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-22 00:00:00","2017-10-16 00:00:00","2017-12-26 00:00:00","2017-12-26 00:00:00","2018-12-31 00:00:00","2018-10-29 00:00:00","","7","SEATS","750","SQ FEET","38.2586000","-85.7397000","2-7-18: change from 610 to 607.
7-24-17: grease trap exemption MSD approved.","235.00","175.00","60.00","",""
"4499","100527","56","610","RETAIL FOOD STORES","PRE-PACKAGED RETAIL","GREENWOOD","6500","GREENWOOD RD","","LOUISVILLE","KY","40258","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","OWNER","","","","2016-07-27 00:00:00","2017-10-16 00:00:00","2017-12-19 08:49:37","2017-12-19 00:00:00","2018-12-31 00:00:00","2018-11-09 00:00:00","","","N/A","215","SQ FEET","38.1441000","-85.8733000","","75.00","75.00",".00","",""
"4500","100528","56","695","SWIMMING AREA","SWIMMING / DIVING POOL","GLEN OAKS GOLF & COUNTRY CLUB","10601","WORTHINGTON LANE","","PROSPECT","KY","40059","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","AREA 1","BILLING","OWNER","","","","","2018-02-28 00:00:00","2018-04-16 00:00:00","2018-04-16 00:00:00","2019-04-30 00:00:00","2018-11-27 00:00:00","","186500","GALLONS","3690","FEET","38.3288800","-85.5616200","","242.00","75.00","167.00","",""
"4501","100529","56","610","RETAIL FOOD STORES","PRE-PACKAGED RETAIL","SHIVELY","4103","DIXIE HWY","","LOUISVILLE","KY","40216","360","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","OWNER","","","","2016-07-27 00:00:00","2017-10-16 00:00:00","2017-12-06 13:42:11","2017-12-06 00:00:00","2018-12-31 00:00:00","2018-11-09 00:00:00","","","N/A","215","SQ FEET","38.1894000","-85.8100000","","75.00","75.00",".00","",""
"4502","100530","56","695","SWIMMING AREA","WADING POOL","GLEN OAKS GOLF & COUNTRY CLUB","10601","WORTHINGTON LANE","","PROSPECT","KY","40059","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","OWNER","","","","2016-07-28 00:00:00","2018-02-28 00:00:00","2018-04-16 00:00:00","2018-04-16 00:00:00","2019-04-30 00:00:00","2018-11-27 00:00:00","","1650","GALLONS","196","FEET","38.3288800","-85.5616200","","162.00","75.00","87.00","",""
"4503","100532","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","GLEN OAKS COUNTRY CLUB","10601","WORTHINGTON LN","","PROSPECT","KY","40059","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-28 00:00:00","2017-10-16 00:00:00","2017-12-04 14:34:35","2017-12-04 00:00:00","2018-12-31 00:00:00","2018-08-08 00:00:00","","129","SEATS","","N/A","38.3332000","-85.5552000","","250.00","100.00","150.00","",""
"4504","100533","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","EL NOPAL","962","BAXTER AVE","","LOUISVILLE","KY","40204","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-28 00:00:00","2017-10-16 00:00:00","2018-01-02 16:53:41","2018-01-02 00:00:00","2018-12-31 00:00:00","2018-10-29 00:00:00","","136","SEATS","","N/A","38.2404000","-85.7248000","","250.00","100.00","150.00","",""
"4505","100538","56","605","FOOD SERVICE ESTABLISHMENT","SELF-CONTAINED MOBILE FOOD UNITS","FLAVAVILLE","","MOBILE UNIT 4999","","LOUISVILLE","KY","40202","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","","2017-10-16 00:00:00","2017-11-29 00:00:00","2017-11-29 00:00:00","2018-12-31 00:00:00","2018-11-07 00:00:00","","1","SEATS","","N/A",".0000000",".0000000","","160.00","160.00",".00","",""
"4506","100575","56","605","FOOD SERVICE ESTABLISHMENT","SELF-CONTAINED MOBILE FOOD UNITS","GRECIAN MAMA","","MOBILE UNIT 6123","","LOUISVILLE","KY","40202","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","","2017-10-16 00:00:00","2017-12-06 00:00:00","2017-12-06 00:00:00","2018-12-31 00:00:00","2018-11-07 00:00:00","","1","SEATS","","N/A","38.2452000","-85.6496000","","160.00","160.00",".00","",""
"4507","100578","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","U OF L THORNTON'S ACADEMIC CENTER","2880","S FLOYD ST","","LOUISVILLE","KY","40209","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","BILLING","","","","2016-08-01 00:00:00","2017-10-16 00:00:00","2017-12-26 12:06:35","2017-12-26 00:00:00","2018-12-31 00:00:00","2018-09-01 00:00:00","","136","SEATS","","N/A","38.2042000","-85.7570000","","250.00","100.00","150.00","",""
"4508","100583","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","VICTORIA MEXICAN RESTAURANT","2918","HIKES LN","","LOUISVILLE","KY","40218","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","PREMISE","","","","2016-07-29 00:00:00","2017-10-16 00:00:00","2017-11-08 10:57:18","2017-11-08 00:00:00","2018-12-31 00:00:00","2018-10-27 00:00:00","","51","SEATS","","N/A","38.2101000","-85.6418000","","225.00","100.00","125.00","","2016-08-29 00:00:00"
"4509","100585","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","CITY CAFE","2100","S FLOYD ST","","LOUISVILLE","KY","40202","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","BILLING","","","","2016-08-01 00:00:00","2017-10-16 00:00:00","2017-12-26 12:09:34","2017-12-26 00:00:00","2018-12-31 00:00:00","2018-12-17 00:00:00","","1","SEATS","","N/A","38.2178000","-85.7556000","","160.00","100.00","60.00","",""
"4510","100588","56","605","FOOD SERVICE ESTABLISHMENT","FOOD SERVICE","CHEF'S CUT PIZZERIA","9901","LAGRANGE RD","","LOUISVILLE","KY","40223","180","YES","NO","ACTIVE","PUBLIC","PUBLIC","","","","","","","NO","NO","","","BILLING","OWNER","","","","2016-08-05 00:00:00","2017-10-16 00:00:00","2018-03-23 09:41:50","2018-03-23 00:00:00","2018-12-31 00:00:00","2018-07-21 00:00:00","","52","SEATS","","N/A","38.2725000","-85.5694000","","225.00","100.00","125.00","",""
"4511","100590","56","635","SCHOOLS","SCHOOLS","KENWOOD MONTESSORI SCHOOL","770","EASTERN PARKWAY","","LOUISVILLE","KY","40217","180","NO","","ACTIVE","PUBLIC","PUBLIC","","","","","","","","","","","BILLING","PREMISE","","","","","","","","2018-12-31 00:00:00","2018-07-10 00:00:00","","","N/A","","N/A",".0000000",".0000000","",".00",".00",".00","",""
