id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;
311307;BEST location in town: Berri-UQAM!;1016614;Home In Montreal;;Ville-Marie;45.512110913131764;-73.55560342517683;Entire home/apt;74;2;151;26/04/2018;2.18;18;289;
312554;Magnifique and peaceful in Montreal;1606168;Thierry;;Rosemont-La Petite-Patrie;45.539120203322554;-73.60200494912489;Entire home/apt;140;2;30;24/01/2016;0.40;1;197;
314825;Large group? Perfect place for it;1480067;Jean;;Rosemont-La Petite-Patrie;45.53412295019232;-73.6053662543163;Entire home/apt;700;2;64;29/04/2018;0.89;6;303;
316256;Jolie maison idéalement située;1624269;Henri;;Le Plateau-Mont-Royal;45.518193266321035;-73.57653539991043;Entire home/apt;130;7;4;29/07/2016;0.06;1;45;
317740;1300 SqFt apt in Plateau Mont-royal;1630921;Tibo;;Le Plateau-Mont-Royal;45.53272762973614;-73.57135599325257;Entire home/apt;95;1;2;02/08/2016;0.03;1;0;
321031;The Best Location Studio Penthouse;1644483;Patrick;;Ville-Marie;45.499837063341865;-73.58253804910447;Entire home/apt;60;1;196;12/04/2018;2.72;8;248;
325499;Cozy fun loft downtown Montreal;210586;Vanessa;;Ville-Marie;45.489056078803124;-73.58107035858771;Entire home/apt;110;1;5;01/01/2017;0.10;1;256;
331707;Nice NDG independant Garden Studio;1680770;Gilles;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.46356718759338;-73.63371890307567;Entire home/apt;53;7;39;31/01/2018;0.52;1;247;
331764;Loft sur le Plateau avec terrasse;1676310;Julien;;Le Plateau-Mont-Royal;45.52896431493173;-73.57274142901126;Entire home/apt;60;30;53;31/03/2018;0.76;1;241;
331784;The Super Location Studio Apartment;1644483;Patrick;;Le Plateau-Mont-Royal;45.518870826210915;-73.57959380815412;Entire home/apt;46;2;143;29/04/2018;1.94;8;264;
341318;Bedroom on the Lachine canal, wifi;1731476;Jc;;Le Sud-Ouest;45.47785769650188;-73.57134258767536;Private room;24;7;8;07/01/2018;0.11;4;268;
341369;Best Location in Montreal -2 Br;294199;Tj;;Le Plateau-Mont-Royal;45.515867749656366;-73.57065202843192;Entire home/apt;141;2;2;05/04/2018;0.32;4;299;
344430;large flat with a great location;1699785;Isabel;;Le Plateau-Mont-Royal;45.5175769810486;-73.5804111556278;Entire home/apt;81;15;2;25/09/2014;0.04;1;0;
346414;Room with garden in Mile End;656725;Christophe;;Le Plateau-Mont-Royal;45.526680333661304;-73.60153729907557;Private room;35;1;6;05/11/2017;0.09;3;332;
346416;Double room with private room + garden in Mile End;656725;Christophe;;Le Plateau-Mont-Royal;45.5269833362946;-73.60096958683259;Private room;55;1;8;05/09/2016;0.16;3;348;
346601;Cool New Modern 3-1/2 Condo;1756217;Ian;;Ville-Marie;45.53121185153976;-73.56240309116751;Entire home/apt;129;6;20;02/12/2017;0.28;1;299;
351408;80s Film-lover's Dream;893694;Papagena;;Le Plateau-Mont-Royal;45.51667844120302;-73.57656174583168;Private room;48;3;52;27/09/2016;0.71;1;0;
351671;Plateau cozy studio with balcony;381468;Sylvie;;Le Plateau-Mont-Royal;45.52841394857799;-73.58409493306782;Entire home/apt;119;3;53;04/05/2018;0.73;5;310;
353206;Confortable appartement proche marché Jean-Talon;445553;Julie;;Rosemont-La Petite-Patrie;45.53873471588466;-73.60339473504992;Entire home/apt;75;7;1;12/04/2012;0.01;1;0;
353839;2 private rooms in large stylish apartment;471783;Mark;;Rosemont-La Petite-Patrie;45.538107109685384;-73.59833530578405;Private room;35;2;11;01/01/2018;1.17;1;39;
354463;Bedroom in a Mile End hideaway;1794813;Sofia;;Le Plateau-Mont-Royal;45.52566690657415;-73.59650552951598;Private room;39;1;12;31/07/2016;0.17;2;356;
355402;Homey 3brm apartment in Westmount!;1587924;Katherine;;Westmount;45.48721890784019;-73.59833638321392;Entire home/apt;259;2;17;17/08/2015;0.23;3;0;
357691;2brm Modern Condo- blvd Cote Vertu, Saint Laurent;1803138;MFS - Maria;;Saint-Laurent;45.519033926543855;-73.67701173447234;Entire home/apt;105;14;0;;;6;59;
364710;Bel Appart  Loft Meublé, Plateau;1145010;Ian;;Le Plateau-Mont-Royal;45.5207327972775;-73.56683054781074;Entire home/apt;150;3;9;31/03/2018;0.25;2;149;
365511;Artsy Mile End w/ cats, wifi and coffee;1845719;Robyn;;Le Plateau-Mont-Royal;45.523938342074146;-73.6036325658478;Entire home/apt;65;2;63;19/11/2017;0.88;1;230;
366238;Groovy Apartment in Trendy Mile End;1644483;Patrick;;Le Plateau-Mont-Royal;45.52484915486427;-73.60756787077644;Entire home/apt;33;1;142;24/04/2018;2.32;8;62;
366300;Beautiful LOFT in the Plateau MTL;1849455;Jackie;;Le Plateau-Mont-Royal;45.51814880808506;-73.58262496363865;Entire home/apt;220;365;15;04/07/2017;0.21;1;364;
369476;Townhouse Downtown/Atwater Market;1863208;Richard;;Le Sud-Ouest;45.48882707695452;-73.57070646433067;Entire home/apt;375;3;3;04/07/2017;0.22;2;333;
370122;Lovely flat in Villeray near Market;1865528;Laurence;;Villeray-Saint-Michel-Parc-Extension;45.53930766710249;-73.62860465134601;Entire home/apt;55;14;2;05/01/2013;0.03;1;0;
382458;BEST Location: BIG & CHIC apartment;1016614;Home In Montreal;;Ville-Marie;45.51271303863238;-73.55581007756398;Entire home/apt;150;2;107;13/04/2018;1.44;18;305;
382929;Must love cats - flat in Montreal!;1890533;Nadia;;Outremont;45.5207602896225;-73.61280805680707;Private room;40;30;18;20/12/2017;0.39;1;155;
393991;BEST Location: BIG & TRENDY apartmt;1016614;Home In Montreal;;Ville-Marie;45.51364312568128;-73.55735195177355;Entire home/apt;100;2;116;29/12/2017;1.61;18;327;
394001;BEST LOCATION in town: CHIC & CHEAP;1016614;Home In Montreal;;Ville-Marie;45.51215460848999;-73.55579016532394;Entire home/apt;74;2;100;24/03/2018;1.64;18;325;
397489;Stylish Condo, Downtown Montreal;1980685;Chad;;Le Sud-Ouest;45.488580517560386;-73.57150593765779;Entire home/apt;90;7;15;05/03/2018;0.21;2;243;
403103;Peaceful condo, Plateau / Mile End;2010899;Katia;;Le Plateau-Mont-Royal;45.52515388366193;-73.58827014072008;Entire home/apt;149;3;47;06/01/2017;1.02;1;0;
405273;Charming & colorful family house;468679;Luce;;Le Sud-Ouest;45.45679194810688;-73.58493941762782;Entire home/apt;100;7;2;11/08/2014;0.03;3;105;
406339;Plateau Mont-Royal Large Bedroom;1346302;Stéphanie;;Le Plateau-Mont-Royal;45.53032431419636;-73.57490293795196;Private room;58;2;62;02/05/2018;0.90;3;96;
406724;Condo agréable et tranquille;2026285;Isabelle;;Ahuntsic-Cartierville;45.54205091199755;-73.70018963020424;Entire home/apt;89;3;30;03/05/2018;0.43;1;15;
409780;Dwell Well- Mount Royal;1925659;Jean One Sweep Cleaning;;Mont-Royal;45.52885587315605;-73.64638031243085;Private room;55;1;0;;;1;179;
411826;Two story condo in the Plateau;2049921;Vladimir;;Le Plateau-Mont-Royal;45.534841377419156;-73.58410348236316;Entire home/apt;141;2;0;;;1;0;
411876;Plateau Chill 3½;2049051;Gerald;;Le Plateau-Mont-Royal;45.532195444284106;-73.58512887733835;Entire home/apt;89;3;64;11/12/2017;0.86;1;353;
412660;BEAUTIFUL HOUSE WITH GARDEN - DEAL;499283;Françoise;;Rosemont-La Petite-Patrie;45.539657384971925;-73.6034175116421;Entire home/apt;80;5;8;22/01/2017;0.11;1;136;
413759;Artsy bedroom Plateau Mont-Royal;1880966;Janick;;Le Plateau-Mont-Royal;45.530668122150104;-73.58700577868964;Private room;40;1;93;23/02/2018;1.27;2;314;
415368;Mountain & city view 21th floor;2066105;Michel;;Ville-Marie;45.51538950178295;-73.5904278954265;Private room;90;4;0;;;1;0;
416010;Bright and central apt (long term rental poss);702508;Andréane;;Rosemont-La Petite-Patrie;45.550391264897975;-73.57732224487815;Entire home/apt;50;30;26;29/04/2018;0.36;2;257;
416870;Appartement centre-ville 3 chambres;2073082;Clément;;Ville-Marie;45.52183054946542;-73.5643878251538;Entire home/apt;92;2;4;02/08/2016;0.07;1;0;
418104;Charming studio in old-Rosemont;2077991;Janique;;Rosemont-La Petite-Patrie;45.5476612186008;-73.57464944397798;Entire home/apt;74;2;305;05/05/2018;4.13;1;249;
418637;1 BLOCK to subway, canal, and good eats!;60623;Robin;;Le Sud-Ouest;45.47864118430947;-73.5695141341538;Private room;45;3;213;26/04/2018;2.89;1;38;
419737;Really cosy In earth of india area;2087476;Dominique;;Villeray-Saint-Michel-Parc-Extension;45.52976508779639;-73.62738821780525;Entire home/apt;85;3;2;08/08/2013;0.03;2;37;
420393;Cozy bachelor 15 min from downtown;1609944;Yannick;;Mercier-Hochelaga-Maisonneuve;45.560266294164386;-73.54018167294231;Entire home/apt;57;1;487;14/05/2018;6.89;1;92;
421541;2 Magnifiques chambres à louer;2096611;Béatrice;;Saint-Léonard;45.5817814177026;-73.61755838354128;Private room;58;1;16;02/01/2017;0.23;1;365;
422843;Beau condo bien situé avec jardin;982601;Denise;;Ville-Marie;45.521965928153556;-73.56244421552869;Entire home/apt;125;4;92;04/01/2018;1.82;1;235;
423064;Family apartment in Montreal;2103755;Abeille;;Villeray-Saint-Michel-Parc-Extension;45.540972978452224;-73.6251760577696;Entire home/apt;104;6;1;12/08/2013;0.02;1;0;
423161;Furnished 5 &half flat to share;948660;Christine;;LaSalle;45.43562011537013;-73.59741664630056;Entire home/apt;14;1;0;;;1;0;
426532;CHIC apt near metro: parking &patio;1016614;Home In Montreal;;Verdun;45.4684155062814;-73.57122902322511;Entire home/apt;100;2;9;20/12/2017;0.13;18;256;
429536;Downtown Village Montreal;2096320;Leonidas;;Ville-Marie;45.52281516027501;-73.55996370742058;Private room;99;2;1;04/09/2017;0.12;1;365;
429585;Amazing Location 2 Bedroom Apartment;478131;Evan;;Le Plateau-Mont-Royal;45.50714820922744;-73.57705137302217;Entire home/apt;99;2;83;29/03/2018;1.14;7;42;
430292;Bellerive Montreal Apartment 3;860529;Abderr;;Mercier-Hochelaga-Maisonneuve;45.60415753408804;-73.51220072412127;Entire home/apt;116;1;2;16/10/2016;0.06;5;87;
430376;Renovated 2000 sq.ft 3 bdr Mile-End;2139455;Bronwen;;Le Plateau-Mont-Royal;45.52388730022959;-73.59398494372118;Entire home/apt;480;5;25;29/12/2017;0.35;1;61;
431445;Spacious terrace on the Plateau;141930;Pierrick;;Le Plateau-Mont-Royal;45.53704225177451;-73.58318308958673;Entire home/apt;96;2;50;09/05/2018;0.69;1;43;
439833;Bel appartement rénové à Montréal;1327466;Marie Gyby;;Saint-Laurent;45.51729227670735;-73.67210852229688;Entire home/apt;75;3;54;06/05/2018;0.75;4;144;
439943;Studio French Quebec Style: WARM&SIMPLE;1417595;Jeanne D.;;Mercier-Hochelaga-Maisonneuve;45.57991942663393;-73.55233728073433;Entire home/apt;66;1;9;31/01/2018;0.12;3;136;
443453;Cozy Room in Heart of Little Italy;1329232;Iulia;;Rosemont-La Petite-Patrie;45.53274631497335;-73.61720405476548;Private room;30;4;22;11/02/2018;0.31;3;258;
444386;BEAUTY LOFT PLATO NEW  FLAT TV  ;2207459;Julie Jeanne;;Le Plateau-Mont-Royal;45.52349705416689;-73.57398121188672;Entire home/apt;49;30;123;03/12/2017;1.72;1;249;
444529;Montreal Fabulous Apt.;1750622;Sheila;;Ahuntsic-Cartierville;45.56080626601804;-73.66900236874139;Entire home/apt;64;1;227;27/04/2018;3.15;2;156;
446991;Fantastik place-3Bdrs-Garden/Métro;1562348;Virginie;;Villeray-Saint-Michel-Parc-Extension;45.55145935565356;-73.59959353009491;Entire home/apt;125;7;5;16/07/2017;0.10;1;30;
449097;Hip home in hip neighbourhood;2229741;Marty;;Le Plateau-Mont-Royal;45.523448779510524;-73.57752065918424;Entire home/apt;250;1;5;07/08/2016;0.07;1;365;
449657;1 private room: ÉTUDE/TRAVAIL - WORK/TRAVEL;1417595;Jeanne D.;;Mercier-Hochelaga-Maisonneuve;45.58115971252971;-73.55200499501287;Entire home/apt;43;1;8;14/08/2017;0.11;3;256;
450802;Cosy Studio on Little Italy;2238571;Julien;;Rosemont-La Petite-Patrie;45.53095616973825;-73.60838899408677;Entire home/apt;43;1;0;;;1;0;
451945;Plateau Mont-Royal two bedrooms;2245004;Stephanie;;Le Plateau-Mont-Royal;45.534864612926796;-73.57132490840567;Entire home/apt;119;5;5;03/08/2017;0.15;1;244;
453397;Jolie Maison avec jardin;2251007;Chantal Et Olivier;;Ahuntsic-Cartierville;45.54947415414314;-73.67184927951294;Entire home/apt;195;7;14;06/01/2018;0.20;1;235;
453936;Luminous LOFT, Calm and Spacious;1904354;Serge;;Le Plateau-Mont-Royal;45.51782480728018;-73.579120177794;Entire home/apt;100;3;196;28/04/2018;2.70;1;289;
454593;Cuty Apartment MONTREAL-Le plateau;2258609;Eve;;Le Plateau-Mont-Royal;45.532071269403545;-73.58116036697709;Entire home/apt;50;3;0;;;1;0;
455836;Clean & Cosy Little Italy Retreat!;2265941;B-C;;Rosemont-La Petite-Patrie;45.533599377457904;-73.6080563627845;Entire home/apt;90;2;202;04/05/2018;2.81;1;259;
462340;GREAT studio appartment in MTL;197456;Karène;;Villeray-Saint-Michel-Parc-Extension;45.53666754980835;-73.62035164561536;Entire home/apt;93;1;9;13/05/2017;0.12;1;0;
465585;Great sunny appart + terrasse;2312684;Izabel;;Mercier-Hochelaga-Maisonneuve;45.54772401902382;-73.54381816088;Entire home/apt;115;3;6;21/05/2015;0.09;2;0;
470114;Comfortable private room, Montreal;2331294;Nathalie;;Rosemont-La Petite-Patrie;45.542612792644654;-73.61120702734986;Private room;59;2;83;29/04/2018;1.18;1;174;
471529;Executive 1 Bedroom in World Trade Center;318040;Mike;;Ville-Marie;45.505039753709816;-73.56186016711371;Entire home/apt;99;1;150;29/03/2018;2.32;50;312;
474680;Bright 1 bedroom condo in Montreal;2353016;Jérôme Youmani;;Saint-Laurent;45.505233813164864;-73.67703935225406;Private room;51;1;1;24/08/2012;0.01;1;365;
474690;Large upper duplex on avenue Marcil;2353127;Tim;;Côte-des-Neiges-Notre-Dame-de-Grâce;45.469477406312436;-73.61188626820623;Entire home/apt;150;1;0;;;1;13;
475209;Nice loft old Mtl! Prix pour deux personnes 175$!;2355598;Carole;;Ville-Marie;45.50533776673183;-73.55551549181351;Private room;125;5;0;;;1;0;
476730;Superb apartment with all comfort - 3 bedrooms;2363064;Eloy & Julie;;Rosemont-La Petite-Patrie;45.5445710267386;-73.60889422187789;Entire home/apt;130;5;28;26/08/2017;0.39;1;33;
477988;Luxury Condo in Heart of Montreal;498177;Sam;;Ville-Marie;45.51515808294009;-73.55435861955057;Entire home/apt;74;1;273;11/05/2018;3.76;10;45;
478690;Montreal - Berri-UQAM station;2371006;Dominic;;Ville-Marie;45.51653558219331;-73.5527203660948;Entire home/apt;90;2;10;03/07/2017;0.14;1;0;
481023;Loft-like Apartment & Rooftop Views;1149654;Jessica;;Le Plateau-Mont-Royal;45.52439320719676;-73.58858132144601;Entire home/apt;252;3;12;01/12/2014;0.17;2;145;
481372;ROOM Cozy, older apt. Little Italy Monthly avail;63321;Melanie;;Rosemont-La Petite-Patrie;45.53536553666225;-73.6127682837153;Private room;31;2;4;15/04/2017;0.06;2;264;
482611;Cozy room in St Henri, Living room ;2350109;James;;Le Sud-Ouest;45.470670492973284;-73.5919789048866;Shared room;50;1;0;;;1;363;
485277;Bed and Breakfast Le Dépanneur Café;2402131;Benoit;;Le Plateau-Mont-Royal;45.52446032030158;-73.60429375281716;Private room;70;1;108;07/01/2018;1.49;7;332;
488053;Stunning 2-Floor Loft at the Gate of Old Montreal;318040;Mike;;Ville-Marie;45.50532444658772;-73.56507808166455;Entire home/apt;130;1;160;23/04/2018;2.21;50;318;
488079;Large 2 Floor Apartment Steps from Square Victoria;318040;Mike;;Ville-Marie;45.504680102057826;-73.5608970194332;Entire home/apt;110;2;168;02/05/2018;2.83;50;302;
488221;Oasis next to Jean Talon market;1375370;Pierre Et Martyna;;Rosemont-La Petite-Patrie;45.53572221084421;-73.61022931691426;Entire home/apt;146;5;16;27/07/2017;0.22;1;25;
492211;Up-scale Old MTL Condo perfect for solo travels;318040;Mike;;Ville-Marie;45.50625002993938;-73.55660753989203;Entire home/apt;80;1;165;25/02/2018;2.30;50;306;
495117;L'ADRESSE BOTANIQUE;2203058;Jean-Pierre;;Mercier-Hochelaga-Maisonneuve;45.55273419561833;-73.55370836934286;Entire home/apt;100;4;1;09/06/2015;0.03;1;365;
497335;Montreal Fabulous Apt.  II;1750622;Sheila;;Ahuntsic-Cartierville;45.557704566340504;-73.66468474171003;Entire home/apt;65;1;127;05/05/2018;2.19;2;298;
498830;Le  Plateau Mont -Royal;2462156;Annie;;Le Plateau-Mont-Royal;45.52217230362642;-73.5857515535445;Entire home/apt;85;3;175;10/05/2018;2.50;1;232;
499750;Historic Loft in a Canadian Heritage Building;318040;Mike;;Ville-Marie;45.505173403564854;-73.55934139997437;Entire home/apt;125;1;339;08/05/2018;105.94;50;246;
500701;Amazing loft in Montreal downtown;2470535;Valerie;;Le Sud-Ouest;45.47997803867584;-73.58126734233366;Entire home/apt;335;2;170;29/04/2018;2.42;1;278;
502302;Nice loft for a great getaway!;1352745;Geneviève;;Villeray-Saint-Michel-Parc-Extension;45.540706383441616;-73.63795285837054;Entire home/apt;70;9;5;10/08/2014;0.07;1;0;
503886;Rare Op Mile-End Writers' Haven;1808640;Alisha;;Le Plateau-Mont-Royal;45.52012166052921;-73.59251528311006;Entire home/apt;110;2;47;22/10/2017;0.65;1;326;
507462;Charming and central;2500757;Maude;;Le Plateau-Mont-Royal;45.53168099230085;-73.57585592591012;Entire home/apt;137;2;55;09/10/2017;0.77;1;357;
511509;Prime Location in Old Montreal - 2 floors;2519666;Andrew;;Ville-Marie;45.509293105622355;-73.55117172862084;Entire home/apt;90;2;85;06/05/2018;1.18;1;332;
511798;Nice room with nice people in MTL !;2519454;Marie-Françoise;;Ville-Marie;45.53398178212553;-73.56149209822803;Private room;74;14;0;;;1;0;
513546;High end loft downtown/old Montreal;2529811;Kim And Sam;;Ville-Marie;45.50356948842681;-73.56393952872752;Entire home/apt;116;2;293;05/05/2018;4.05;2;310;
516497;Nice 3 1/2 apt in Montreal!   ;2542820;Geneviève;;Rosemont-La Petite-Patrie;45.54676743093719;-73.57952908613645;Entire home/apt;45;2;9;04/09/2017;0.15;1;0;
518801;Lovely Sunny Loft;1276485;Maxim;;Mercier-Hochelaga-Maisonneuve;45.55895888689913;-73.5379581209228;Entire home/apt;81;5;36;04/01/2018;0.50;1;0;
519108;Quartier Villeray Montréal;2553387;Andréanne;;Villeray-Saint-Michel-Parc-Extension;45.536852045495735;-73.62211292754193;Entire home/apt;75;30;20;04/05/2018;0.28;1;136;
519733;Water view loft in Old Montreal;2555851;Monica;;Ville-Marie;45.509012167332635;-73.55306647757482;Entire home/apt;153;2;26;11/03/2018;0.38;1;102;
519896;Chambre au coeur de Montréal !!;2558754;Annie;;Rosemont-La Petite-Patrie;45.530035820017154;-73.60621834111713;Private room;45;1;44;09/10/2017;0.63;2;301;
520548;Beautiful Mile End apt sleeps 6 +!;272525;Melora;;Le Plateau-Mont-Royal;45.527276330038134;-73.60517648781195;Entire home/apt;150;2;44;01/08/2016;0.62;1;207;
521395;Montreal Village Downtown Quebec;2520266;Frederic;;Ville-Marie;45.518868351190356;-73.55733900226417;Entire home/apt;253;7;13;02/10/2017;0.18;2;365;
522094;Great cozy condo by Little italy!;2349836;Amelie;;Rosemont-La Petite-Patrie;45.54244547511476;-73.6034600884967;Entire home/apt;89;3;37;14/08/2017;0.52;1;228;
525400;festivals de Montréal;2582730;Pauline;;Le Plateau-Mont-Royal;45.514906878376934;-73.57354170715905;Entire home/apt;100;3;2;08/08/2014;0.03;1;0;
525828;Authentic Montreal apartment;2576823;Robin;;Rosemont-La Petite-Patrie;45.542466110372644;-73.60712731705291;Entire home/apt;65;1;41;04/05/2018;0.63;1;41;
526401;Spacious bright loft in the Plateau;915999;Tammy;;Le Plateau-Mont-Royal;45.51572177066231;-73.57506444566985;Entire home/apt;140;2;69;02/01/2018;1.14;1;308;
527449;Cosy and private place, Mile End;2591217;Philippe & Lorraine;;Le Plateau-Mont-Royal;45.52777258396654;-73.59488179316048;Entire home/apt;58;30;21;19/03/2018;0.41;1;235;
530710;Plateau in front of Mt Royal Park;2606557;Christian;;Le Plateau-Mont-Royal;45.514131887023105;-73.5798757845925;Entire home/apt;89;4;23;01/08/2016;0.32;1;0;
532305;full equiped appartment in Montréal;2616031;Anne-Sophie;;Rosemont-La Petite-Patrie;45.55019330803088;-73.59715565785744;Entire home/apt;65;4;45;04/05/2018;1.26;1;33;
532843;Plateau Mt-Royal 3 bdr Kid Friendly;2617717;Judith;;Le Plateau-Mont-Royal;45.53572319385041;-73.57683633285397;Entire home/apt;150;2;3;09/08/2016;0.05;2;0;
532848;Cozy room 7min from downtown Mtl;800590;Masha;;Verdun;45.46271974893181;-73.54342855488356;Private room;60;4;0;;;1;0;
537696;A haven of peace in Montreal;2641622;Sylvie;;Mercier-Hochelaga-Maisonneuve;45.55162078660617;-73.53405600165223;Entire home/apt;48;7;0;;;1;0;
539140;Nice Townhouse in Villeray;2648876;Geneviève Et Yanick;;Villeray-Saint-Michel-Parc-Extension;45.54000335255249;-73.62019828498798;Entire home/apt;119;7;3;12/08/2017;0.04;1;28;
542160;Charming condo Plateau Mont-Royal ;2666170;Alex;;Le Plateau-Mont-Royal;45.53495812553514;-73.58304813201288;Entire home/apt;96;2;112;25/04/2018;2.30;3;276;
